,percent_open,datastream_flow,occupancy,evacuation_cfm,datastream_and_calculated_cfm_std,datastream_and_calculated_cfm_mean,fumehood
2013-10-24 17:00:00-05:00,16.82,209.76912000000002,False,210.0,0.16325681359845842,209.88456000000002,ottomaass-001-12__otto-36
2013-10-24 18:00:00-05:00,16.82,209.76912,False,210.0,0.163256813643026,209.88456,ottomaass-001-12__otto-36
2013-10-24 19:00:00-05:00,,,False,,,,ottomaass-001-12__otto-36
2013-10-24 20:00:00-05:00,,,False,,,,ottomaass-001-12__otto-36
2013-10-24 21:00:00-05:00,16.82999975,209.76912,False,210.0,0.163256813643026,209.88456,ottomaass-001-12__otto-36
2013-10-24 22:00:00-05:00,16.833333,209.76912000000002,False,210.0,0.16325681359845842,209.88456000000002,ottomaass-001-12__otto-36
2013-10-24 23:00:00-05:00,16.838332875,209.76912,False,210.0,0.163256813643026,209.88456,ottomaass-001-12__otto-36
2013-10-25 00:00:00-05:00,16.833333,209.76912,False,210.0,0.163256813643026,209.88456,ottomaass-001-12__otto-36
2013-10-25 01:00:00-05:00,,,False,,,,ottomaass-001-12__otto-36
2013-10-25 02:00:00-05:00,,,False,,,,ottomaass-001-12__otto-36
2013-10-25 03:00:00-05:00,16.82,209.76912,True,210.0,0.163256813643026,209.88456,ottomaass-001-12__otto-36
2013-10-25 04:00:00-05:00,,,False,,,,ottomaass-001-12__otto-36
2013-10-25 05:00:00-05:00,16.833333,209.76912000000002,False,210.0,0.16325681359845842,209.88456000000002,ottomaass-001-12__otto-36
2013-10-25 06:00:00-05:00,,,False,,,,ottomaass-001-12__otto-36
2013-10-25 07:00:00-05:00,16.82,209.76912,False,210.0,0.163256813643026,209.88456,ottomaass-001-12__otto-36
2013-10-25 08:00:00-05:00,,,False,,,,ottomaass-001-12__otto-36
2013-10-25 09:00:00-05:00,16.82,209.76912,False,210.0,0.163256813643026,209.88456,ottomaass-001-12__otto-36
2013-10-25 10:00:00-05:00,,,True,,,,ottomaass-001-12__otto-36
2013-10-25 11:00:00-05:00,,,True,,,,ottomaass-001-12__otto-36
2013-10-25 12:00:00-05:00,,,True,,,,ottomaass-001-12__otto-36
2013-10-25 13:00:00-05:00,25.208331666666663,290.28656,True,284.0138701111111,4.4354615567083515,287.1502150555556,ottomaass-001-12__otto-36
2013-10-25 14:00:00-05:00,41.754996999999996,451.32144,True,434.25196879999993,12.069938836789909,442.78670439999996,ottomaass-001-12__otto-36
2013-10-25 15:00:00-05:00,16.934998999999998,209.76912,True,210.0,0.163256813643026,209.88456,ottomaass-001-12__otto-36
2013-10-25 16:00:00-05:00,29.085,239.08029333333332,True,308.78575,49.28920109470532,273.93302166666666,ottomaass-001-12__otto-36
2013-10-25 17:00:00-05:00,21.555,209.76912,False,210.0,0.163256813643026,209.88456,ottomaass-001-12__otto-36
2013-10-25 18:00:00-05:00,21.555,209.76912,False,210.0,0.163256813643026,209.88456,ottomaass-001-12__otto-36
2013-10-25 19:00:00-05:00,21.555,209.76912,False,210.0,0.163256813643026,209.88456,ottomaass-001-12__otto-36
2013-10-25 20:00:00-05:00,,,False,,,,ottomaass-001-12__otto-36
2013-10-25 21:00:00-05:00,,,False,,,,ottomaass-001-12__otto-36
2013-10-25 22:00:00-05:00,,,False,,,,ottomaass-001-12__otto-36
2013-10-25 23:00:00-05:00,,,False,,,,ottomaass-001-12__otto-36
2013-10-26 00:00:00-05:00,,,False,,,,ottomaass-001-12__otto-36
2013-10-26 01:00:00-05:00,21.555,209.76912,True,224.172,10.184374116617466,216.97055999999998,ottomaass-001-12__otto-36
2013-10-26 02:00:00-05:00,,,False,,,,ottomaass-001-12__otto-36
2013-10-26 03:00:00-05:00,,,False,,,,ottomaass-001-12__otto-36
2013-10-26 04:00:00-05:00,,,False,,,,ottomaass-001-12__otto-36
2013-10-26 05:00:00-05:00,21.544999999999998,209.76912000000002,False,210.0,0.16325681359845842,209.88456000000002,ottomaass-001-12__otto-36
2013-10-26 06:00:00-05:00,21.548749999999995,209.76912000000002,False,210.0,0.16325681359845842,209.88456000000002,ottomaass-001-12__otto-36
2013-10-26 07:00:00-05:00,21.554999999999996,209.76912000000002,False,210.0,0.16325681359845842,209.88456000000002,ottomaass-001-12__otto-36
2013-10-26 08:00:00-05:00,21.541666666666668,209.76912000000002,False,210.0,0.16325681359845842,209.88456000000002,ottomaass-001-12__otto-36
2013-10-26 09:00:00-05:00,,,False,,,,ottomaass-001-12__otto-36
2013-10-26 10:00:00-05:00,21.555,209.76912,True,240.51787500000003,21.742653173543772,225.14349750000002,ottomaass-001-12__otto-36
2013-10-26 11:00:00-05:00,,,True,,,,ottomaass-001-12__otto-36
2013-10-26 12:00:00-05:00,,,True,,,,ottomaass-001-12__otto-36
2013-10-26 13:00:00-05:00,21.555,209.76912,True,242.85300000000004,23.3938358959624,226.31106,ottomaass-001-12__otto-36
2013-10-26 14:00:00-05:00,,,True,,,,ottomaass-001-12__otto-36
2013-10-26 15:00:00-05:00,,,True,,,,ottomaass-001-12__otto-36
2013-10-26 16:00:00-05:00,,,True,,,,ottomaass-001-12__otto-36
2013-10-26 17:00:00-05:00,21.54,209.76912,False,210.0,0.163256813643026,209.88456,ottomaass-001-12__otto-36
